site,year,peak_cater_fit,peak_cater_lwr,peak_cater_upr,height_cater_fit,height_cater_lwr,height_cater_upr,box,species,cltsize,fledged,dfe,outcome,avg_cltsize,cltsize_final,mismatch_cater,height_cater_log,mean_tasmin_April,mean_tasmin_May,mean_tasmin_June,mean_tasmax_April,mean_tasmax_May,mean_tasmax_June,tasmean_April,tasmean_May,tasmean_June,tasmean_AprMay,mean_tasmin_AprMay,mean_tasmax_AprMay
BVW,2014,52.19996537,48.1014737,56.90020572,8265.466979,2691.384442,24928.39609,8,GRETI,10,9,20,NE,7.222222222,10,1.800034635,9.019841509,5.803182999,8.285561198,10.57134487,13.42879394,15.44155865,19.66738404,9.615988467,11.86355993,15.11936445,10.7397742,7.044372099,14.43517629
BVW,2014,52.19996537,48.1014737,56.90020572,8265.466979,2691.384442,24928.39609,9,PIEFL,7,7,29,NE,7.090909091,7,7.800034635,9.019841509,5.803182999,8.285561198,10.57134487,13.42879394,15.44155865,19.66738404,9.615988467,11.86355993,15.11936445,10.7397742,7.044372099,14.43517629
BVW,2014,52.19996537,48.1014737,56.90020572,8265.466979,2691.384442,24928.39609,10,GRETI,7,5,18,NE,7.222222222,7,-3.199965365,9.019841509,5.803182999,8.285561198,10.57134487,13.42879394,15.44155865,19.66738404,9.615988467,11.86355993,15.11936445,10.7397742,7.044372099,14.43517629
BVW,2014,52.19996537,48.1014737,56.90020572,8265.466979,2691.384442,24928.39609,11,PIEFL,8,7,31,NE,7.090909091,8,10.80003463,9.019841509,5.803182999,8.285561198,10.57134487,13.42879394,15.44155865,19.66738404,9.615988467,11.86355993,15.11936445,10.7397742,7.044372099,14.43517629
BVW,2014,52.19996537,48.1014737,56.90020572,8265.466979,2691.384442,24928.39609,13,BLUTI,13,9,19,NE,10.125,13,3.800034635,9.019841509,5.803182999,8.285561198,10.57134487,13.42879394,15.44155865,19.66738404,9.615988467,11.86355993,15.11936445,10.7397742,7.044372099,14.43517629
BVW,2014,52.19996537,48.1014737,56.90020572,8265.466979,2691.384442,24928.39609,14,BLUTI,10,9,18,NE,10.125,10,-0.199965365,9.019841509,5.803182999,8.285561198,10.57134487,13.42879394,15.44155865,19.66738404,9.615988467,11.86355993,15.11936445,10.7397742,7.044372099,14.43517629
BVW,2014,52.19996537,48.1014737,56.90020572,8265.466979,2691.384442,24928.39609,15,PIEFL,8,8,34,NE,7.090909091,8,13.80003463,9.019841509,5.803182999,8.285561198,10.57134487,13.42879394,15.44155865,19.66738404,9.615988467,11.86355993,15.11936445,10.7397742,7.044372099,14.43517629
BVW,2014,52.19996537,48.1014737,56.90020572,8265.466979,2691.384442,24928.39609,16,GRETI,8,0,22,ED,7.222222222,8,1.800034635,9.019841509,5.803182999,8.285561198,10.57134487,13.42879394,15.44155865,19.66738404,9.615988467,11.86355993,15.11936445,10.7397742,7.044372099,14.43517629
BVW,2014,52.19996537,48.1014737,56.90020572,8265.466979,2691.384442,24928.39609,17,BLUTI,7,5,18,NE,10.125,7,-3.199965365,9.019841509,5.803182999,8.285561198,10.57134487,13.42879394,15.44155865,19.66738404,9.615988467,11.86355993,15.11936445,10.7397742,7.044372099,14.43517629
BVW,2014,52.19996537,48.1014737,56.90020572,8265.466979,2691.384442,24928.39609,18,PIEFL,NA,5,34,NE,7.090909091,7.090909091,12.89094373,9.019841509,5.803182999,8.285561198,10.57134487,13.42879394,15.44155865,19.66738404,9.615988467,11.86355993,15.11936445,10.7397742,7.044372099,14.43517629
BVW,2014,52.19996537,48.1014737,56.90020572,8265.466979,2691.384442,24928.39609,19,PIEFL,6,6,31,NE,7.090909091,6,8.800034635,9.019841509,5.803182999,8.285561198,10.57134487,13.42879394,15.44155865,19.66738404,9.615988467,11.86355993,15.11936445,10.7397742,7.044372099,14.43517629
BVW,2014,52.19996537,48.1014737,56.90020572,8265.466979,2691.384442,24928.39609,21,PIEFL,7,0,32,JD,7.090909091,7,10.80003463,9.019841509,5.803182999,8.285561198,10.57134487,13.42879394,15.44155865,19.66738404,9.615988467,11.86355993,15.11936445,10.7397742,7.044372099,14.43517629
BVW,2014,52.19996537,48.1014737,56.90020572,8265.466979,2691.384442,24928.39609,22,BLUTI,8,8,20,NE,10.125,8,-0.199965365,9.019841509,5.803182999,8.285561198,10.57134487,13.42879394,15.44155865,19.66738404,9.615988467,11.86355993,15.11936445,10.7397742,7.044372099,14.43517629
BVW,2014,52.19996537,48.1014737,56.90020572,8265.466979,2691.384442,24928.39609,23,PIEFL,7,7,34,NE,7.090909091,7,12.80003463,9.019841509,5.803182999,8.285561198,10.57134487,13.42879394,15.44155865,19.66738404,9.615988467,11.86355993,15.11936445,10.7397742,7.044372099,14.43517629
BVW,2014,52.19996537,48.1014737,56.90020572,8265.466979,2691.384442,24928.39609,25,BLUTI,NA,10,21,NE,10.125,10.125,2.925034635,9.019841509,5.803182999,8.285561198,10.57134487,13.42879394,15.44155865,19.66738404,9.615988467,11.86355993,15.11936445,10.7397742,7.044372099,14.43517629
BVW,2014,52.19996537,48.1014737,56.90020572,8265.466979,2691.384442,24928.39609,28,BLUTI,10,7,19,NE,10.125,10,0.800034635,9.019841509,5.803182999,8.285561198,10.57134487,13.42879394,15.44155865,19.66738404,9.615988467,11.86355993,15.11936445,10.7397742,7.044372099,14.43517629
BVW,2014,52.19996537,48.1014737,56.90020572,8265.466979,2691.384442,24928.39609,29,GRETI,5,5,21,NE,7.222222222,5,-2.199965365,9.019841509,5.803182999,8.285561198,10.57134487,13.42879394,15.44155865,19.66738404,9.615988467,11.86355993,15.11936445,10.7397742,7.044372099,14.43517629
BVW,2014,52.19996537,48.1014737,56.90020572,8265.466979,2691.384442,24928.39609,30,BLUTI,8,7,19,NE,10.125,8,-1.199965365,9.019841509,5.803182999,8.285561198,10.57134487,13.42879394,15.44155865,19.66738404,9.615988467,11.86355993,15.11936445,10.7397742,7.044372099,14.43517629
BVW,2014,52.19996537,48.1014737,56.90020572,8265.466979,2691.384442,24928.39609,31,BLUTI,NA,8,15,NE,10.125,10.125,-3.074965365,9.019841509,5.803182999,8.285561198,10.57134487,13.42879394,15.44155865,19.66738404,9.615988467,11.86355993,15.11936445,10.7397742,7.044372099,14.43517629
BVW,2014,52.19996537,48.1014737,56.90020572,8265.466979,2691.384442,24928.39609,32,BLUTI,NA,7,14,NE,10.125,10.125,-4.074965365,9.019841509,5.803182999,8.285561198,10.57134487,13.42879394,15.44155865,19.66738404,9.615988467,11.86355993,15.11936445,10.7397742,7.044372099,14.43517629
BVW,2014,52.19996537,48.1014737,56.90020572,8265.466979,2691.384442,24928.39609,18A,BLUTI,11,10,22,NE,10.125,11,4.800034635,9.019841509,5.803182999,8.285561198,10.57134487,13.42879394,15.44155865,19.66738404,9.615988467,11.86355993,15.11936445,10.7397742,7.044372099,14.43517629
BVW,2014,52.19996537,48.1014737,56.90020572,8265.466979,2691.384442,24928.39609,18B,BLUTI,9,8,19,NE,10.125,9,-0.199965365,9.019841509,5.803182999,8.285561198,10.57134487,13.42879394,15.44155865,19.66738404,9.615988467,11.86355993,15.11936445,10.7397742,7.044372099,14.43517629
BVW,2014,52.19996537,48.1014737,56.90020572,8265.466979,2691.384442,24928.39609,18C,GRETI,6,0,25,NE,7.222222222,6,2.800034635,9.019841509,5.803182999,8.285561198,10.57134487,13.42879394,15.44155865,19.66738404,9.615988467,11.86355993,15.11936445,10.7397742,7.044372099,14.43517629
BVW,2014,52.19996537,48.1014737,56.90020572,8265.466979,2691.384442,24928.39609,18D,BLUTI,12,0,20,ED,10.125,12,3.800034635,9.019841509,5.803182999,8.285561198,10.57134487,13.42879394,15.44155865,19.66738404,9.615988467,11.86355993,15.11936445,10.7397742,7.044372099,14.43517629
BVW,2014,52.19996537,48.1014737,56.90020572,8265.466979,2691.384442,24928.39609,18E,BLUTI,9,7,27,ED,10.125,9,7.800034635,9.019841509,5.803182999,8.285561198,10.57134487,13.42879394,15.44155865,19.66738404,9.615988467,11.86355993,15.11936445,10.7397742,7.044372099,14.43517629
BVW,2014,52.19996537,48.1014737,56.90020572,8265.466979,2691.384442,24928.39609,18F,PIEFL,7,7,32,NE,7.090909091,7,10.80003463,9.019841509,5.803182999,8.285561198,10.57134487,13.42879394,15.44155865,19.66738404,9.615988467,11.86355993,15.11936445,10.7397742,7.044372099,14.43517629
BVW,2014,52.19996537,48.1014737,56.90020572,8265.466979,2691.384442,24928.39609,18G,GRETI,7,3,15,NE,7.222222222,7,-6.199965365,9.019841509,5.803182999,8.285561198,10.57134487,13.42879394,15.44155865,19.66738404,9.615988467,11.86355993,15.11936445,10.7397742,7.044372099,14.43517629
BVW,2014,52.19996537,48.1014737,56.90020572,8265.466979,2691.384442,24928.39609,18H,GRETI,6,4,48,NE,7.222222222,6,25.80003463,9.019841509,5.803182999,8.285561198,10.57134487,13.42879394,15.44155865,19.66738404,9.615988467,11.86355993,15.11936445,10.7397742,7.044372099,14.43517629
BVW,2014,52.19996537,48.1014737,56.90020572,8265.466979,2691.384442,24928.39609,18I,PIEFL,8,6,34,NE,7.090909091,8,13.80003463,9.019841509,5.803182999,8.285561198,10.57134487,13.42879394,15.44155865,19.66738404,9.615988467,11.86355993,15.11936445,10.7397742,7.044372099,14.43517629
BVW,2014,52.19996537,48.1014737,56.90020572,8265.466979,2691.384442,24928.39609,18I,BLUTI,NA,0,14,ED,10.125,10.125,-4.074965365,9.019841509,5.803182999,8.285561198,10.57134487,13.42879394,15.44155865,19.66738404,9.615988467,11.86355993,15.11936445,10.7397742,7.044372099,14.43517629
BVW,2014,52.19996537,48.1014737,56.90020572,8265.466979,2691.384442,24928.39609,18J,BLUTI,8,5,18,NE,10.125,8,-2.199965365,9.019841509,5.803182999,8.285561198,10.57134487,13.42879394,15.44155865,19.66738404,9.615988467,11.86355993,15.11936445,10.7397742,7.044372099,14.43517629
BVW,2014,52.19996537,48.1014737,56.90020572,8265.466979,2691.384442,24928.39609,18K,PIEFL,6,0,50,JD,7.090909091,6,27.80003463,9.019841509,5.803182999,8.285561198,10.57134487,13.42879394,15.44155865,19.66738404,9.615988467,11.86355993,15.11936445,10.7397742,7.044372099,14.43517629
BVW,2014,52.19996537,48.1014737,56.90020572,8265.466979,2691.384442,24928.39609,18K,GRETI,NA,0,34,ED,7.222222222,7.222222222,13.02225686,9.019841509,5.803182999,8.285561198,10.57134487,13.42879394,15.44155865,19.66738404,9.615988467,11.86355993,15.11936445,10.7397742,7.044372099,14.43517629
BVW,2014,52.19996537,48.1014737,56.90020572,8265.466979,2691.384442,24928.39609,18K,BLUTI,NA,0,10,ED,10.125,10.125,-8.074965365,9.019841509,5.803182999,8.285561198,10.57134487,13.42879394,15.44155865,19.66738404,9.615988467,11.86355993,15.11936445,10.7397742,7.044372099,14.43517629
BVW,2014,52.19996537,48.1014737,56.90020572,8265.466979,2691.384442,24928.39609,9A,GRETI,7,7,20,NE,7.222222222,7,-1.199965365,9.019841509,5.803182999,8.285561198,10.57134487,13.42879394,15.44155865,19.66738404,9.615988467,11.86355993,15.11936445,10.7397742,7.044372099,14.43517629
DUNSFORD,2012,58.64219248,56.41196425,60.83461469,191.4245789,109.8624436,338.1180829,4,BLUTI,6,4,17,NE,7.4,6,-11.64219248,5.254493887,2.759163216,7.053145155,9.947390874,10.23445812,15.45600341,16.17764251,6.496810669,11.25457428,13.06251669,8.875692477,4.906154185,12.84523077
DUNSFORD,2012,58.64219248,56.41196425,60.83461469,191.4245789,109.8624436,338.1180829,61,GRETI,6,3,20,NE,5.5,6,-8.642192475,5.254493887,2.759163216,7.053145155,9.947390874,10.23445812,15.45600341,16.17764251,6.496810669,11.25457428,13.06251669,8.875692477,4.906154185,12.84523077
DUNSFORD,2012,58.64219248,56.41196425,60.83461469,191.4245789,109.8624436,338.1180829,48,GRETI,7,4,21,NE,5.5,7,-6.642192475,5.254493887,2.759163216,7.053145155,9.947390874,10.23445812,15.45600341,16.17764251,6.496810669,11.25457428,13.06251669,8.875692477,4.906154185,12.84523077
DUNSFORD,2012,58.64219248,56.41196425,60.83461469,191.4245789,109.8624436,338.1180829,20,GRETI,NA,0,22,ED,5.5,5.5,-7.142192475,5.254493887,2.759163216,7.053145155,9.947390874,10.23445812,15.45600341,16.17764251,6.496810669,11.25457428,13.06251669,8.875692477,4.906154185,12.84523077
DUNSFORD,2012,58.64219248,56.41196425,60.83461469,191.4245789,109.8624436,338.1180829,51,BLUTI,NA,8,24,NE,7.4,7.4,-3.242192475,5.254493887,2.759163216,7.053145155,9.947390874,10.23445812,15.45600341,16.17764251,6.496810669,11.25457428,13.06251669,8.875692477,4.906154185,12.84523077
DUNSFORD,2012,58.64219248,56.41196425,60.83461469,191.4245789,109.8624436,338.1180829,5,BLUTI,7,6,26,NE,7.4,7,-1.642192475,5.254493887,2.759163216,7.053145155,9.947390874,10.23445812,15.45600341,16.17764251,6.496810669,11.25457428,13.06251669,8.875692477,4.906154185,12.84523077
DUNSFORD,2012,58.64219248,56.41196425,60.83461469,191.4245789,109.8624436,338.1180829,30,BLUTI,8,6,27,NE,7.4,8,0.357807525,5.254493887,2.759163216,7.053145155,9.947390874,10.23445812,15.45600341,16.17764251,6.496810669,11.25457428,13.06251669,8.875692477,4.906154185,12.84523077
DUNSFORD,2012,58.64219248,56.41196425,60.83461469,191.4245789,109.8624436,338.1180829,81,GRETI,4,2,28,NE,5.5,4,-2.642192475,5.254493887,2.759163216,7.053145155,9.947390874,10.23445812,15.45600341,16.17764251,6.496810669,11.25457428,13.06251669,8.875692477,4.906154185,12.84523077
DUNSFORD,2012,58.64219248,56.41196425,60.83461469,191.4245789,109.8624436,338.1180829,58,BLUTI,8,7,32,NE,7.4,8,5.357807525,5.254493887,2.759163216,7.053145155,9.947390874,10.23445812,15.45600341,16.17764251,6.496810669,11.25457428,13.06251669,8.875692477,4.906154185,12.84523077
DUNSFORD,2012,58.64219248,56.41196425,60.83461469,191.4245789,109.8624436,338.1180829,59,GRETI,7,6,33,NE,5.5,7,5.357807525,5.254493887,2.759163216,7.053145155,9.947390874,10.23445812,15.45600341,16.17764251,6.496810669,11.25457428,13.06251669,8.875692477,4.906154185,12.84523077
DUNSFORD,2012,58.64219248,56.41196425,60.83461469,191.4245789,109.8624436,338.1180829,17,BLUTI,NA,0,36,ED,7.4,7.4,8.757807525,5.254493887,2.759163216,7.053145155,9.947390874,10.23445812,15.45600341,16.17764251,6.496810669,11.25457428,13.06251669,8.875692477,4.906154185,12.84523077
DUNSFORD,2012,58.64219248,56.41196425,60.83461469,191.4245789,109.8624436,338.1180829,73,BLUTI,NA,7,36,NE,7.4,7.4,8.757807525,5.254493887,2.759163216,7.053145155,9.947390874,10.23445812,15.45600341,16.17764251,6.496810669,11.25457428,13.06251669,8.875692477,4.906154185,12.84523077
DUNSFORD,2012,58.64219248,56.41196425,60.83461469,191.4245789,109.8624436,338.1180829,31,PIEFL,7,7,37,NE,6.888888889,7,9.357807525,5.254493887,2.759163216,7.053145155,9.947390874,10.23445812,15.45600341,16.17764251,6.496810669,11.25457428,13.06251669,8.875692477,4.906154185,12.84523077
DUNSFORD,2012,58.64219248,56.41196425,60.83461469,191.4245789,109.8624436,338.1180829,37,PIEFL,7,6,37,NE,6.888888889,7,9.357807525,5.254493887,2.759163216,7.053145155,9.947390874,10.23445812,15.45600341,16.17764251,6.496810669,11.25457428,13.06251669,8.875692477,4.906154185,12.84523077
DUNSFORD,2012,58.64219248,56.41196425,60.83461469,191.4245789,109.8624436,338.1180829,63,PIEFL,7,7,37,NE,6.888888889,7,9.357807525,5.254493887,2.759163216,7.053145155,9.947390874,10.23445812,15.45600341,16.17764251,6.496810669,11.25457428,13.06251669,8.875692477,4.906154185,12.84523077
DUNSFORD,2012,58.64219248,56.41196425,60.83461469,191.4245789,109.8624436,338.1180829,13,PIEFL,7,5,39,NE,6.888888889,7,11.35780752,5.254493887,2.759163216,7.053145155,9.947390874,10.23445812,15.45600341,16.17764251,6.496810669,11.25457428,13.06251669,8.875692477,4.906154185,12.84523077
DUNSFORD,2012,58.64219248,56.41196425,60.83461469,191.4245789,109.8624436,338.1180829,27,BLUTI,8,8,39,NE,7.4,8,12.35780752,5.254493887,2.759163216,7.053145155,9.947390874,10.23445812,15.45600341,16.17764251,6.496810669,11.25457428,13.06251669,8.875692477,4.906154185,12.84523077
DUNSFORD,2012,58.64219248,56.41196425,60.83461469,191.4245789,109.8624436,338.1180829,80,PIEFL,7,6,40,NE,6.888888889,7,12.35780752,5.254493887,2.759163216,7.053145155,9.947390874,10.23445812,15.45600341,16.17764251,6.496810669,11.25457428,13.06251669,8.875692477,4.906154185,12.84523077
DUNSFORD,2012,58.64219248,56.41196425,60.83461469,191.4245789,109.8624436,338.1180829,54,PIEFL,7,7,41,NE,6.888888889,7,13.35780752,5.254493887,2.759163216,7.053145155,9.947390874,10.23445812,15.45600341,16.17764251,6.496810669,11.25457428,13.06251669,8.875692477,4.906154185,12.84523077
DUNSFORD,2012,58.64219248,56.41196425,60.83461469,191.4245789,109.8624436,338.1180829,76,PIEFL,7,7,41,NE,6.888888889,7,13.35780752,5.254493887,2.759163216,7.053145155,9.947390874,10.23445812,15.45600341,16.17764251,6.496810669,11.25457428,13.06251669,8.875692477,4.906154185,12.84523077
DUNSFORD,2012,58.64219248,56.41196425,60.83461469,191.4245789,109.8624436,338.1180829,26,PIEFL,7,7,43,NE,6.888888889,7,15.35780752,5.254493887,2.759163216,7.053145155,9.947390874,10.23445812,15.45600341,16.17764251,6.496810669,11.25457428,13.06251669,8.875692477,4.906154185,12.84523077
DUNSFORD,2012,58.64219248,56.41196425,60.83461469,191.4245789,109.8624436,338.1180829,18,PIEFL,6,6,45,NE,6.888888889,6,16.35780752,5.254493887,2.759163216,7.053145155,9.947390874,10.23445812,15.45600341,16.17764251,6.496810669,11.25457428,13.06251669,8.875692477,4.906154185,12.84523077
DUNSFORD,2012,58.64219248,56.41196425,60.83461469,191.4245789,109.8624436,338.1180829,52,GRETI,5,0,45,JD,5.5,5,15.35780752,5.254493887,2.759163216,7.053145155,9.947390874,10.23445812,15.45600341,16.17764251,6.496810669,11.25457428,13.06251669,8.875692477,4.906154185,12.84523077
DUNSFORD,2012,58.64219248,56.41196425,60.83461469,191.4245789,109.8624436,338.1180829,12,PIEFL,NA,0,46,ED,6.888888889,6.888888889,18.24669641,5.254493887,2.759163216,7.053145155,9.947390874,10.23445812,15.45600341,16.17764251,6.496810669,11.25457428,13.06251669,8.875692477,4.906154185,12.84523077
DUNSFORD,2013,66.7361811,64.7973751,68.68437496,1263.078553,766.7494031,2094.458353,59,BLUTI,NA,10,30,NE,8.375,8.375,-4.361181099,7.141307316,2.738967068,5.239030404,9.189420041,10.15006468,13.39031285,17.09381892,6.444515875,9.314671629,13.14161948,7.879593752,3.988998736,11.77018877
DUNSFORD,2013,66.7361811,64.7973751,68.68437496,1263.078553,766.7494031,2094.458353,31,BLUTI,7,3,33,NE,8.375,7,-2.736181099,7.141307316,2.738967068,5.239030404,9.189420041,10.15006468,13.39031285,17.09381892,6.444515875,9.314671629,13.14161948,7.879593752,3.988998736,11.77018877
DUNSFORD,2013,66.7361811,64.7973751,68.68437496,1263.078553,766.7494031,2094.458353,69,BLUTI,9,7,36,NE,8.375,9,2.263818901,7.141307316,2.738967068,5.239030404,9.189420041,10.15006468,13.39031285,17.09381892,6.444515875,9.314671629,13.14161948,7.879593752,3.988998736,11.77018877
DUNSFORD,2013,66.7361811,64.7973751,68.68437496,1263.078553,766.7494031,2094.458353,25,BLUTI,8,6,37,NE,8.375,8,2.263818901,7.141307316,2.738967068,5.239030404,9.189420041,10.15006468,13.39031285,17.09381892,6.444515875,9.314671629,13.14161948,7.879593752,3.988998736,11.77018877
DUNSFORD,2013,66.7361811,64.7973751,68.68437496,1263.078553,766.7494031,2094.458353,34,PIEFL,7,7,39,NE,7,7,3.263818901,7.141307316,2.738967068,5.239030404,9.189420041,10.15006468,13.39031285,17.09381892,6.444515875,9.314671629,13.14161948,7.879593752,3.988998736,11.77018877
DUNSFORD,2013,66.7361811,64.7973751,68.68437496,1263.078553,766.7494031,2094.458353,26,PIEFL,7,6,41,NE,7,7,5.263818901,7.141307316,2.738967068,5.239030404,9.189420041,10.15006468,13.39031285,17.09381892,6.444515875,9.314671629,13.14161948,7.879593752,3.988998736,11.77018877
DUNSFORD,2013,66.7361811,64.7973751,68.68437496,1263.078553,766.7494031,2094.458353,45,PIEFL,7,7,43,NE,7,7,7.263818901,7.141307316,2.738967068,5.239030404,9.189420041,10.15006468,13.39031285,17.09381892,6.444515875,9.314671629,13.14161948,7.879593752,3.988998736,11.77018877
DUNSFORD,2013,66.7361811,64.7973751,68.68437496,1263.078553,766.7494031,2094.458353,66,PIEFL,9,7,48,NE,7,9,14.2638189,7.141307316,2.738967068,5.239030404,9.189420041,10.15006468,13.39031285,17.09381892,6.444515875,9.314671629,13.14161948,7.879593752,3.988998736,11.77018877
DUNSFORD,2013,66.7361811,64.7973751,68.68437496,1263.078553,766.7494031,2094.458353,10,PIEFL,6,6,50,NE,7,6,13.2638189,7.141307316,2.738967068,5.239030404,9.189420041,10.15006468,13.39031285,17.09381892,6.444515875,9.314671629,13.14161948,7.879593752,3.988998736,11.77018877
DUNSFORD,2013,66.7361811,64.7973751,68.68437496,1263.078553,766.7494031,2094.458353,32,PIEFL,6,4,60,NE,7,6,23.2638189,7.141307316,2.738967068,5.239030404,9.189420041,10.15006468,13.39031285,17.09381892,6.444515875,9.314671629,13.14161948,7.879593752,3.988998736,11.77018877
FAITHWAITE,2015,63.35229485,61.26166603,65.66033423,739.3826343,422.3137679,1298.489629,NA,GRETI,7,0,29,ED,8,7,-3.352294855,6.60581556,3.478236772,6.473861583,9.047406504,12.65931719,13.11199865,17.37555628,8.068776979,9.792930115,13.21148139,8.930853547,4.976049177,12.88565792
FAITHWAITE,2017,43.76286873,41.6052518,45.9711279,1723.210709,968.8883389,2953.609177,NA,BLUTI,11,10,22,NE,11,11,13.23713127,7.451944521,4.689341741,7.980347571,11.42490359,12.08427282,17.34515965,18.17573864,8.386807281,12.66275361,14.80032111,10.52478045,6.334844656,14.71471623
FAITHWAITE,2017,43.76286873,41.6052518,45.9711279,1723.210709,968.8883389,2953.609177,NA,BLUTI,11,10,23,NE,11,11,14.23713127,7.451944521,4.689341741,7.980347571,11.42490359,12.08427282,17.34515965,18.17573864,8.386807281,12.66275361,14.80032111,10.52478045,6.334844656,14.71471623
FAITHWAITE,2017,43.76286873,41.6052518,45.9711279,1723.210709,968.8883389,2953.609177,NA,GRETI,8,7,18,NE,7.5,8,6.237131273,7.451944521,4.689341741,7.980347571,11.42490359,12.08427282,17.34515965,18.17573864,8.386807281,12.66275361,14.80032111,10.52478045,6.334844656,14.71471623
FAITHWAITE,2017,43.76286873,41.6052518,45.9711279,1723.210709,968.8883389,2953.609177,NA,GRETI,7,6,22,NE,7.5,7,9.237131273,7.451944521,4.689341741,7.980347571,11.42490359,12.08427282,17.34515965,18.17573864,8.386807281,12.66275361,14.80032111,10.52478045,6.334844656,14.71471623
FAITHWAITE,2019,42.03858232,39.86242749,44.18868531,5620.020457,3175.482397,9687.653542,NA,BLUTI,9,0,21,ED,11,9,11.96141768,8.634090583,4.445281273,6.336839292,9.934081457,14.01080446,14.73470917,17.49996635,9.228042869,10.53577423,13.7170239,9.88190855,5.391060283,14.37275682
FAITHWAITE,2019,42.03858232,39.86242749,44.18868531,5620.020457,3175.482397,9687.653542,NA,BLUTI,11,0,22,JD,11,11,14.96141768,8.634090583,4.445281273,6.336839292,9.934081457,14.01080446,14.73470917,17.49996635,9.228042869,10.53577423,13.7170239,9.88190855,5.391060283,14.37275682
FAITHWAITE,2019,42.03858232,39.86242749,44.18868531,5620.020457,3175.482397,9687.653542,NA,GRETI,NA,0,60,ED,12,12,53.96141768,8.634090583,4.445281273,6.336839292,9.934081457,14.01080446,14.73470917,17.49996635,9.228042869,10.53577423,13.7170239,9.88190855,5.391060283,14.37275682
FAITHWAITE,2019,42.03858232,39.86242749,44.18868531,5620.020457,3175.482397,9687.653542,NA,GRETI,12,11,13,NE,12,12,6.961417683,8.634090583,4.445281273,6.336839292,9.934081457,14.01080446,14.73470917,17.49996635,9.228042869,10.53577423,13.7170239,9.88190855,5.391060283,14.37275682
FAITHWAITE,2019,42.03858232,39.86242749,44.18868531,5620.020457,3175.482397,9687.653542,NA,PIEFL,7,5,44,NE,7,7,32.96141768,8.634090583,4.445281273,6.336839292,9.934081457,14.01080446,14.73470917,17.49996635,9.228042869,10.53577423,13.7170239,9.88190855,5.391060283,14.37275682
FAITHWAITE,2021,60.37548278,58.23219518,62.60802276,1767.511002,993.6361008,3055.241673,NA,PIEFL,6,NA,47,NE,6,6,16.62451722,7.477327622,0.921202783,5.387217464,10.34600039,11.46747935,13.83450754,19.23597331,6.194341065,9.610862502,14.79098685,7.902601783,3.154210124,12.65099344
FAITHWAITE,2022,52.01179048,49.79978882,54.20045802,387.1412588,226.7053525,694.869527,NA,BLUTI,1,0,27,ED,7.333333333,1,-0.011790483,5.958789636,4.164012416,8.779119167,10.10220545,13.0506708,15.7400745,18.26922576,8.607341611,12.25959684,14.18571561,10.43346922,6.471565792,14.39537265
FAITHWAITE,2023,51.67512815,49.5283238,53.9738542,2210.295128,1292.341711,3920.38481,NA,BLUTI,9,3,32,NE,8.666666667,9,13.32487185,7.700881328,4.555506748,7.730692876,11.40349451,12.49047481,17.14912194,21.87982823,8.522990777,12.43990741,16.64166137,10.48144909,6.143099812,14.81979838
FAITHWAITE,2023,51.67512815,49.5283238,53.9738542,2210.295128,1292.341711,3920.38481,NA,BLUTI,7,6,22,NE,8.666666667,7,1.32487185,7.700881328,4.555506748,7.730692876,11.40349451,12.49047481,17.14912194,21.87982823,8.522990777,12.43990741,16.64166137,10.48144909,6.143099812,14.81979838
FAITHWAITE,2023,51.67512815,49.5283238,53.9738542,2210.295128,1292.341711,3920.38481,NA,GRETI,8,8,31,NE,8,8,11.32487185,7.700881328,4.555506748,7.730692876,11.40349451,12.49047481,17.14912194,21.87982823,8.522990777,12.43990741,16.64166137,10.48144909,6.143099812,14.81979838
MIDDLEWOOD,2015,65.28238735,62.68253821,67.78340754,797.9079477,425.2371264,1510.419337,NA,BLUTI,11,0,27,ED,10.25,11,-3.282387355,6.681993237,3.263032924,6.188530789,8.726150231,12.66865802,13.04587048,17.2600741,7.965845471,9.617200635,12.99311216,8.791523053,4.725781856,12.85726425
MIDDLEWOOD,2015,65.28238735,62.68253821,67.78340754,797.9079477,425.2371264,1510.419337,NA,GRETI,5,5,43,NE,5,5,6.717612645,6.681993237,3.263032924,6.188530789,8.726150231,12.66865802,13.04587048,17.2600741,7.965845471,9.617200635,12.99311216,8.791523053,4.725781856,12.85726425
MIDDLEWOOD,2015,65.28238735,62.68253821,67.78340754,797.9079477,425.2371264,1510.419337,NA,PIEFL,7,7,31,NE,8,7,-3.282387355,6.681993237,3.263032924,6.188530789,8.726150231,12.66865802,13.04587048,17.2600741,7.965845471,9.617200635,12.99311216,8.791523053,4.725781856,12.85726425
MIDDLEWOOD,2016,57.31755739,54.65794312,59.67114122,432.7779489,232.5579854,843.1646792,NA,PIEFL,8,5,40,NE,8,8,14.68244261,6.070224776,2.783255567,7.189315898,10.97725565,10.70283529,16.48027447,18.51640103,6.743045426,11.83479519,14.74682834,9.288920306,4.986285733,13.59155488
MIDDLEWOOD,2016,57.31755739,54.65794312,59.67114122,432.7779489,232.5579854,843.1646792,NA,BLUTI,9,NA,28,NE,8.333333333,9,3.682442605,6.070224776,2.783255567,7.189315898,10.97725565,10.70283529,16.48027447,18.51640103,6.743045426,11.83479519,14.74682834,9.288920306,4.986285733,13.59155488
