BroodID,Year,Box,Popn,Species,CltCd,CltSize,Hatch,Fledged,DAR,N1,DFE,DH,MinEggs,UnHatch,AverageMass,Outcome,MaleID,MaleDate,MaleRingDate,MaleStatus,MaleMinAge,FemaleID,FemaleDate,FemaleRingDate,FemaleStatus,FemaleMinAge,YoungDate,Young1,Young2,Young3,Young4,Young5,Young6,Young7,Young8,Young9,Young10,Young11,Weight.Y1,Tarsus.Y1,Weight.Y2,Tarsus.Y2,Weight.Y3,Tarsus.Y3,Weight.Y4,Tarsus.Y4,Weight.Y5,Tarsus.Y5,Weight.Y6,Tarsus.Y6,Weight.Y7,Tarsus.Y7,Weight.Y8,Tarsus.Y8,Weight.Y9,Tarsus.Y9,Weight.Y10,Tarsus.Y10,Weight.Y11,Tarsus.Y11
6466,2017,446,YAR,GRETI,1,6,,2,,,22,,,,,NE,,,,,,S845110,07/05/2017,07/05/2017,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6467,2017,447,YAR,PIEFL,1,8,,3,13,21.5,31,53,,3,,NE,S845248,03/06/2017,03/06/2017,I,1,S845043,16/05/2017,16/05/2017,I,1,04/06/2017,AAA8648,AAA8649,AAA8650,,,,,,,,,14.2,,13.35,,15.5,,,,,,,,,,,,,,,,,
6468,2017,448,YAR,BLUTI,1,9,,0,,,18,42,,0,,JO,,,,,,Z286120,10/05/2017,03/06/2015,S,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6469,2017,449,YAR,PIEFL,1,,0,0,6,18,31,,,,,EP,C437625,18/05/2017,03/06/2015,S,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6470,2017,450,YAR,COATI,1,8,8,8,,,9,,,0,,NE,,,,,,V143875,27/04/2017,06/03/2015,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6471,2017,451,YAR,BLUTI,1,10,,7,,,6,30,,0,,NE,,,,,,V144551,27/04/2017,27/04/2017,I,1,15/05/2017,S845023,S845024,S845025,S845026,S845027,S845028,S845029,,,,,11.21,,10.36,,9.97,,9.36,,9.93,,11.37,,9.46,,,,,,,,,
6472,2017,452,YAR,GRETI,1,9,7,7,,,32,,,2,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6473,2017,452,YAR,BLUTI,1,,0,0,,,10,,,2,,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6474,2017,454,YAR,GRETI,1,8,,0,,,10,,,,,JD,,,,,,V144295,24/04/2017,05/03/2016,I,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6475,2017,455,YAR,PIEFL,1,8,,5,20.5,32,39,61,,,,NE,D637611,03/06/2017,13/06/2014,S,3,S845146,09/06/2017,09/06/2017,I,1,12/06/2017,AAA8514,AAA8515,AAA8516,AAA8517,AAA8518,AAA8519,,,,,,11.76,,12.4,,12.97,,12.28,,12.44,,11.73,,,,,,,,,,,
6476,2017,457,YAR,BLUTI,1,9,,0,,,8,33,,1,,JD,,,,,,S845104,24/04/2017,24/04/2017,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6477,2017,458,YAR,BLUTI,1,10,0,0,,,10,,,10,,ED,,,,,,V144083,24/04/2017,10/01/2016,I,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6478,2017,459,YAR,BLUTI,1,10,0,0,,,9,,,8,,ED,,,,,,V144614,24/04/2017,26/02/2017,I,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6479,2017,460,YAR,BLUTI,1,11,,6,,,10,36,,,,NE,,,,,,,,,,,21/05/2017,S845147,S845148,S845149,S845150,S845151,S845152,,,,,,8.32,,9.38,,8.1,,8.75,,9.25,,8.2,,,,,,,,,,,
6480,2017,463,YAR,PIEFL,1,6,6,6,13,21.5,30,48,,0,,NE,Z286580,25/05/2017,09/06/2015,S,3,D637453,15/05/2017,04/06/2014,S,3,30/05/2017,S845404,S845405,S845406,S845407,S845408,S845409,,,,,,14.11,,13.73,,14.84,,14.44,,14.38,,14.1,,,,,,,,,,,
6481,2017,501,YAR,BLUTI,1,10,,0,,,12,36,,,,JD,,,,,,S845003,27/04/2017,27/04/2017,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6482,2017,504,YAR,BLUTI,1,7,,2,,,55,74,,2,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6483,2017,505,YAR,PIEFL,1,7,,0,,11,37,57,,0,,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6484,2017,507,YAR,GRETI,1,8,0,0,,,16,,,8,,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6485,2017,508,YAR,BLUTI,1,10,,5,,,11,37,,1,,NE,,,,,,S845007,28/04/2017,28/04/2017,I,1,22/05/2017,S845325,S845326,S845327,S845328,S845329,,,,,,,6.65,,9.89,,8.78,,9.39,,9.01,,,,,,,,,,,,,
6486,2017,511,YAR,REDST,1,6,0,0,,,37,,,6,,ED,,,,,,S845349,24/05/2017,24/05/2017,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6487,2017,512,YAR,BLUTI,1,8,,6,,,11,35,,0,,NE,,,,,,S845004,27/04/2017,27/04/2017,I,1,20/05/2017,S845085,S845086,S845087,S845088,S845089,S845090,,,,,,9.76,,11.17,,9.48,,8.35,,10.38,,9.45,,,,,,,,,,,
6488,2017,515,YAR,BLUTI,1,9,,0,,,8,30,,,,JD,,,,,,S845105,24/04/2017,24/04/2017,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6489,2017,517,YAR,BLUTI,1,10,,1,,,7,32,,,,NE,,,,,,S845006,28/04/2017,28/04/2017,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6490,2017,519,YAR,PIEFL,1,7,,3,7.5,25,41,60,,0,,NE,S845477,08/06/2017,08/06/2017,I,1,Z765933,08/06/2017,12/06/2016,R,1,13/06/2017,AAA8533,AAA8534,AAA8535,,,,,,,,,14.5,,13.39,,14.3,,,,,,,,,,,,,,,,,
6491,2017,521,YAR,BLUTI,1,8,,5,,,17,44,,0,,NE,,,,,,S845018,08/05/2017,08/05/2017,I,1,29/05/2017,S845395,S845396,S845397,S845398,S845399,,,,,,,9.44,,9.37,,8.57,,7.6,,9.54,,,,,,,,,,,,,
6492,2017,524,YAR,BLUTI,1,10,,0,,,12,,,0,,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6493,2017,526,YAR,BLUTI,1,10,0,0,,,9,,,10,,ED,,,,,,Z765516,24/04/2017,02/06/2016,S,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6494,2017,527,YAR,BLUTI,2,7,,3,,,,73,,0,,NE,,,,,,Z765428,28/04/2017,24/05/2016,S,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6495,2017,528,YAR,PIEFL,1,6,,3,18,21.5,39,58,,0,,NE,Z765893,06/06/2017,12/06/2016,R,1,S845131,19/05/2017,19/05/2017,I,1,09/06/2017,S845486,S845487,S845488,,,,,,,,,12,,11.98,,12.36,,,,,,,,,,,,,,,,,
6496,2017,212C,YAR,PIEFL,1,7,,0,16.5,42.5,44,63,,0,,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6497,2017,212D,YAR,BLUTI,1,8,,0,,,10,31,,0,,JD,,,,,,D140603,24/04/2017,01/06/2013,R,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6498,2017,HIDE1B,YAR,PIEFL,1,6,5,5,,,31,49,,1,,NE,S845156,25/05/2017,25/05/2017,I,1,S845113,25/05/2017,25/05/2017,I,1,31/05/2017,S845443,S845444,S845445,S845446,S845447,,,,,,,14.31,,14.25,,15.21,,14.95,,14.37,,,,,,,,,,,,,
6499,2017,HIDE1C,YAR,GRETI,1,8,,,,,9,,,,,OU,,,,,,V143847,07/05/2017,01/02/2015,S,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500,2017,OFFICE,YAR,BLUTI,1,,,5,,,,41,,0,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6501,2017,YARROW,YAR,PIEFL,1,6,,0,,,47,65,,0,,JD,,,,,,Z765657,09/06/2017,13/06/2016,R,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502,2018,102,YAR,PIEFL,1,7,,1,11.5,27.5,40,59,,0,,NE,,,,,,L351633,18/05/2018,09/06/2016,I,2,10/06/2018,AFD3490,,,,,,,,,,,12.88,,,,,,,,,,,,,,,,,,,,,
6503,2018,103,YAR,BLUTI,1,9,0,0,,,24,,,9,,ED,,,,,,S845920,09/05/2018,09/05/2018,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6504,2018,108,YAR,PIEFL,1,6,4,4,18.5,27.5,38,56,,2,,NE,AAA8704,02/06/2018,07/06/2017,S,2,S845035,02/06/2018,01/06/2017,S,2,07/06/2018,AFD3167,AFD3168,AFD3169,AFD3170,,,,,,,,14.8,,14.32,,14.21,,14.2,,,,,,,,,,,,,,,
6505,2018,111,YAR,BLUTI,1,9,,0,,,24,,,0,,EP,,,,,,S845006,09/05/2018,28/04/2017,S,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6506,2018,117,YAR,BLUTI,1,9,,0,,,24,46,,0,,JP,,,,,,S845921,09/05/2018,09/05/2018,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6507,2018,120,YAR,BLUTI,2,6,,3,,,37,66,,0,,NE,,,,,,S845001,23/05/2018,25/04/2017,S,2,20/06/2018,AFD3577,AFD3578,AFD3579,,,,,,,,,12.18,,12.19,,11.82,,,,,,,,,,,,,,,,,
6508,2018,122,YAR,BLUTI,1,10,,2,,,22,44,,0,,NE,,,,,,S845058,08/05/2018,18/05/2017,R,1,29/05/2018,S845875,S845876,S845877,S845878,,,,,,,,9.9,,9.4,,10.1,,7.8,,,,,,,,,,,,,,,
6509,2018,125,YAR,PIEFL,1,6,6,6,,34.5,40,57,,0,,NE,S845845,28/05/2018,28/05/2018,I,1,S845846,28/05/2018,28/05/2018,I,1,08/06/2018,AFD3429,AFD3430,AFD3431,AFD3432,AFD3433,AFD3434,,,,,,14.76,,14.09,,13.44,,13.34,,13.25,,14.01,,,,,,,,,,,
6510,2018,126,YAR,PIEFL,1,,0,0,,27.5,64,,,2,,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6511,2018,127,YAR,PIEFL,1,4,,3,,,65,85,,0,,NE,,,,,,S845496,25/06/2018,09/06/2017,R,1,06/07/2018,AFD3639,AFD3640,AFD3641,,,,,,,,,12.35,,8.7,,11.5,,,,,,,,,,,,,,,,,
6512,2018,129,YAR,PIEFL,1,5,,2,,,56,73,,1,,NE,,,,,,AFD3002,02/06/2018,02/06/2018,I,1,24/06/2018,AFD3580,AFD3581,,,,,,,,,,11.39,,13.49,,5.33,,,,,,,,,,,,,,,,,
6513,2018,130,YAR,BLUTI,1,10,,0,,,18,41,,0,,JP,,,,,,S845001,04/05/2018,25/04/2017,S,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6514,2018,131,YAR,PIEFL,1,6,6,6,17,41.5,44,63,,0,,NE,D637436,07/06/2018,04/06/2014,S,5,S845645,20/04/2018,20/04/2018,I,1,14/06/2018,AFD3093,AFD3094,AFD3095,AFD3096,AFD3097,AFD3098,,,,,,13.79,,13.72,,14.15,,14.09,,13.76,,13.95,,,,,,,,,,,
6515,2018,132,YAR,BLUTI,1,7,,1,,,35,55,,0,,NE,,,,,,D140686,15/05/2018,08/06/2013,S,5,09/06/2018,AFD3475,AFD3476,AFD3477,AFD3478,,,,,,,,9.12,,8.24,,7.12,,7.43,,,,,,,,,,,,,,,
6516,2018,202,YAR,PIEFL,1,7,7,7,,41.5,39,59,,0,,NE,AFD3027,03/06/2018,03/06/2018,I,1,L351615,03/06/2018,03/06/2016,I,2,10/06/2018,AFD3491,AFD3492,AFD3493,AFD3494,AFD3495,AFD3496,AFD3497,,,,,13.31,,11.73,,14.29,,13.62,,13.05,,13.35,,13.88,,,,,,,,,
6517,2018,206,YAR,PIEFL,1,7,,5,17,31,40,59,,0,,NE,S845443,03/06/2018,31/05/2017,R,1,S845674,20/05/2018,20/05/2018,I,1,10/06/2018,AFD3498,AFD3499,AFD3500,AFD3501,AFD3502,,,,,,,11.87,,13.88,,13.13,,12.94,,13.68,,,,,,,,,,,,,
6518,2018,210,YAR,BLUTI,1,9,,7,,,21,43,,0,,NE,,,,,,S845912,07/05/2018,07/05/2018,I,1,28/05/2018,S845847,S845848,S845849,S845850,S845851,S845852,S845853,S845854,,,,10,,10.9,,11.1,,10.6,,12,,11.5,,11,,11.4,,,,,,,
6519,2018,212,YAR,PIEFL,1,6,6,6,28,34.5,37,55,,0,,NE,AAA8705,03/06/2018,07/06/2017,S,2,S845260,29/05/2018,02/06/2017,R,1,06/06/2018,AFD3385,AFD3386,AFD3387,AFD3388,AFD3389,AFD3390,,,,,,14.08,,13.78,,14.3,,14.92,,14.44,,13.95,,,,,,,,,,,
6520,2018,213,YAR,PIEFL,1,6,,4,18.5,24,34,52,,0,,NE,AAA8707,02/06/2018,07/06/2017,S,2,Z765809,26/05/2018,07/06/2016,S,2,03/06/2018,S845792,S845793,S845794,S845795,S845796,,,,,,,14.68,,14.68,,14.07,,15.27,,15.36,,,,,,,,,,,,,
6521,2018,212A,YAR,BLUTI,1,10,,3,,,27,50,,4,,NE,,,,,,S845010,14/05/2018,02/05/2017,S,2,04/06/2018,AFD3333,AFD3334,AFD3335,,,,,,,,,8.94,,8.13,,9.29,,,,,,,,,,,,,,,,,
6522,2018,212B,YAR,PIEFL,1,7,,0,17,24,37,57,,1,,JD,AFD3003,02/06/2018,02/06/2018,I,1,S845954,15/05/2018,15/05/2018,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6523,2018,212C,YAR,PIEFL,1,7,7,7,,20.5,38,57,,0,,NE,S845257,20/04/2018,02/06/2017,S,2,S845955,15/05/2018,15/05/2018,I,1,08/06/2018,AFD3435,AFD3436,AFD3437,AFD3438,AFD3439,AFD3440,AFD3441,,,,,14.1,,14.78,,13.91,,14.41,,14.09,,13.57,,13.6,,,,,,,,,
6524,2018,214,YAR,GRETI,1,4,,4,,,52,65,,0,,NE,,,,,,,,,,,15/06/2018,VZ93488,VZ93489,VZ93490,VZ93491,,,,,,,,19.94,,17.68,,16.38,,16.92,,,,,,,,,,,,,,,
6525,2018,215,YAR,BLUTI,1,7,,3,,,27,46,,0,,NE,,,,,,S845319,14/05/2018,22/05/2017,R,1,31/05/2018,S845716,S845717,S845718,,,,,,,,,11.66,,12.66,,12.5,,,,,,,,,,,,,,,,,
6526,2018,216,YAR,GRETI,1,9,,7,,,26,,,0,,NE,,,,,,S845942,14/05/2018,14/05/2018,I,1,29/05/2018,VZ93451,VZ93452,VZ93453,VZ93454,VZ93455,,,,,,,16.3,,18.2,,16.3,,17.1,,14.8,,,,,,,,,,,,,
6527,2018,217,YAR,PIEFL,1,6,,1,17,24,39,58,,4,,NE,S845291,02/06/2018,05/06/2017,R,1,S845977,23/05/2018,23/05/2018,I,1,09/06/2018,AFD3474,,,,,,,,,,,13.56,,,,,,,,,,,,,,,,,,,,,
6528,2018,218,YAR,BLUTI,1,9,,2,,,25,47,,0,,NE,,,,,,S845941,14/05/2018,14/05/2018,I,1,01/06/2018,S845771,S845772,,,,,,,,,,10.93,,10.52,,,,,,,,,,,,,,,,,,,
6529,2018,219,YAR,BLUTI,1,11,,3,,,24,48,,0,,NE,,,,,,S845011,10/05/2018,02/05/2017,S,2,02/06/2018,AFD3004,AFD3005,AFD3006,AFD3007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6530,2018,220,YAR,PIEFL,1,7,6,6,15.5,20.5,38,57,,1,,NE,Z286405,16/04/2018,01/06/2015,S,4,Z765382,02/06/2018,26/05/2016,S,3,08/06/2018,AFD3416,AFD3417,AFD3418,AFD3419,AFD3420,AFD3421,,,,,,15.04,,14.2,,14.54,,14.61,,14.69,,14.99,,,,,,,,,,,
6532,2018,224,YAR,BLUTI,1,10,0,0,,,20,,,10,,ED,,,,,,S845906,04/05/2018,04/05/2018,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6533,2018,225,YAR,GRETI,1,9,0,0,,,24,,,9,,ED,,,,,,S845939,14/05/2018,14/05/2018,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6534,2018,226,YAR,GRETI,1,7,0,0,,,31,,,7,,ED,,,,,,S845960,17/05/2018,17/05/2018,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6535,2018,227,YAR,PIEFL,1,7,,6,,24,40,61,,0,,NE,AFD3060,07/06/2018,07/06/2018,I,1,S845964,18/05/2018,18/05/2018,I,1,12/06/2018,AFD3535,AFD3536,AFD3537,AFD3538,AFD3539,AFD3540,,,,,,14.63,,15.08,,13.65,,14.33,,14.4,,14.29,,,,,,,,,,,
6536,2018,228,YAR,GRETI,1,3,,0,,,29,,,1,,XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6537,2018,231,YAR,GRETI,1,9,,4,,,21,44,,1,,NE,S845938,14/05/2018,14/05/2018,I,2,VZ93426,28/05/2018,28/05/2018,I,2,28/05/2018,VZ93422,VZ93423,VZ93424,VZ93425,,,,,,,,20.4,,21,,20.2,,19.5,,,,,,,,,,,,,,,
6538,2018,232,YAR,BLUTI,1,6,0,0,,,26,,,6,,ED,,,,,,S845930,11/05/2018,11/05/2018,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6539,2018,233,YAR,GRETI,1,4,,2,,,28,,,2,,NE,,,,,,Z765462,14/05/2018,27/05/2016,S,3,29/05/2018,VZ93456,VZ93457,,,,,,,,,,17.6,,17.4,,,,,,,,,,,,,,,,,,,
6540,2018,234,YAR,PIEFL,1,7,3,3,21.5,34.5,40,61,,4,,NE,AAA8627,07/06/2018,04/06/2017,S,2,X533379,07/06/2018,10/06/2009,S,9,12/06/2018,AFD3541,AFD3542,AFD3543,,,,,,,,,13.71,,14.07,,14.25,,,,,,,,,,,,,,,,,
6541,2018,235,YAR,GRETI,1,7,,6,,,35,55,,0,,NE,,,,,,S845953,15/05/2018,15/05/2018,I,1,05/06/2018,VZ93401,VZ93402,VZ93403,VZ93404,VZ93405,VZ93477,,,,,,17.38,,16.09,,16.84,,17.4,,16.54,,17.19,,,,,,,,,,,
6542,2018,237,YAR,PIEFL,1,7,,1,17,20.5,39,58,,1,,NE,D005133,18/04/2018,28/05/2014,S,5,Z286226,02/06/2018,30/05/2015,S,4,09/06/2018,AFD3466,,,,,,,,,,,13.35,,,,,,,,,,,,,,,,,,,,,
6543,2018,238,YAR,BLUTI,1,6,,0,,,26,45,,0,,JP,,,,,,S845940,14/05/2018,14/05/2018,I,1,30/05/2018,S845987,,,,,,,,,,,11.14,,,,,,,,,,,,,,,,,,,,,
6544,2018,239,YAR,BLUTI,1,8,,0,,,24,44,,0,,JD,,,,,,S845922,09/05/2018,09/05/2018,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6545,2018,240,YAR,PIEFL,1,7,,1,18.5,20.5,38,57,,0,,NE,AAA8706,19/04/2018,07/06/2017,S,2,Z286648,06/06/2018,03/06/2015,S,3,08/06/2018,AFD3422,,,,,,,,,,,13.97,,,,,,,,,,,,,,,,,,,,,
6546,2018,241,YAR,GRETI,1,6,,3,,,37,56,,0,,NE,,,,,,S845961,17/05/2018,17/05/2018,I,1,05/06/2018,VZ93478,VZ93479,,,,,,,,,,15.21,,15.6,,,,,,,,,,,,,,,,,,,
6547,2018,242,YAR,BLUTI,1,6,0,0,,,25,,,6,,ED,,,,,,S845931,11/05/2018,11/05/2018,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6548,2018,243,YAR,PIEFL,1,6,5,5,,34.5,39,57,,1,,NE,AFD3008,02/06/2018,02/06/2018,I,1,S846026,18/05/2018,28/05/2017,I,1,08/06/2018,AFD3411,AFD3412,AFD3413,AFD3414,AFD3415,,,,,,,13.24,,13.65,,13.03,,13.92,,12.9,,,,,,,,,,,,,
6549,2018,244,YAR,BLUTI,1,6,0,0,,,24,,,6,,ED,,,,,,S845923,09/05/2018,09/05/2018,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6550,2018,245,YAR,PIEFL,1,7,7,7,,20.5,39,58,,0,,NE,D140987,02/06/2018,13/06/2013,S,6,S845952,15/05/2018,15/05/2018,I,1,09/06/2018,AFD3467,AFD3468,AFD3469,AFD3470,AFD3471,AFD3472,AFD3473,,,,,14.05,,13.32,,12.55,,13.15,,14.41,,13.34,,12.68,,,,,,,,,
6551,2017,246,YAR,BLUTI,1,10,,10,,,23,46,,0,,NE,,,,,,D636970,28/04/2017,21/05/2014,S,3,22/05/2017,S845312,S845313,S845314,S845315,,,,,,,,5.76,,11.36,,11.35,,10.89,,,,,,,,,,,,,,,
6552,2018,247,YAR,BLUTI,1,6,,3,,,35,53,,0,,NE,,,,,,S845951,15/05/2018,15/05/2018,I,1,07/06/2018,AFD3177,AFD3178,AFD3179,,,,,,,,,10.69,,7.68,,8.51,,,,,,,,,,,,,,,,,
6553,2018,248,YAR,BLUTI,1,7,0,0,,,23,,,7,,ED,,,,,,S845913,08/05/2018,08/05/2018,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6554,2018,249,YAR,BLUTI,2,8,0,0,,,35,,,8,,ED,,,,,,S845913,23/05/2018,23/05/2018,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6555,2018,301,YAR,PIEFL,1,8,,6,15.5,17,39,59,,0,,NE,AFD3042,05/06/2018,05/06/2018,I,1,S845803,16/05/2018,16/05/2018,I,1,10/06/2018,AFD3503,AFD3504,AFD3505,AFD3506,AFD3507,AFD3508,,,,,,12.8,,13.01,,13.64,,12.96,,14.23,,12.36,,,,,,,,,,,
6556,2018,303,YAR,PIEFL,1,7,,6,,,39,58,,0,,NE,S845164,05/06/2018,28/05/2017,R,1,S845357,16/05/2018,07/06/2017,S,2,09/06/2018,AFD3267,AFD3268,AFD3269,AFD3270,AFD3271,AFD3272,,,,,,11.4,,10.9,,12.2,,11.8,,12.2,,12,,,,,,,,,,,
6557,2018,304,YAR,PIEFL,1,6,5,5,31.5,34.5,44,63,,1,,NE,AAA8614,07/06/2018,04/06/2017,R,1,S846022,26/05/2018,23/05/2017,I,1,09/06/2018,AFD3262,AFD3263,AFD3264,AFD3265,AFD3266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6558,2018,306,YAR,BLUTI,1,10,,9,,,24,46,,1,,NE,,,,,,D636916,09/05/2018,18/05/2014,S,4,31/05/2018,S845729,S845730,S845731,S845732,S845733,S845734,S845735,S845736,S845737,S845738,,12.44,,11.67,,11.26,,10.68,,9.87,,10.66,,10.99,,11.45,,10.27,,,,,
6559,2018,307,YAR,GRETI,1,8,,4,,,40,59,,2,,NE,,,,,,S845979,24/05/2018,24/05/2018,I,1,11/06/2018,VZ93485,VZ93486,VZ93487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6560,2018,311,YAR,PIEFL,1,7,,6,,20.5,34,53,,0,,NE,Z286584,05/06/2018,09/06/2015,S,3,S845804,16/05/2018,16/05/2018,I,1,04/06/2018,AFD3320,AFD3321,AFD3322,AFD3323,AFD3324,AFD3325,,,,,,13.54,,14.63,,14.5,,14.16,,13.8,,14.12,,,,,,,,,,,
6561,2018,312,YAR,BLUTI,1,,0,0,,,31,,,3,,ED,,,,,,,,,,,,,,,,,,,,,,,12.18,,12.19,,11.82,,,,,,,,,,,,,,,,,
6562,2018,312,YAR,PIEFL,1,6,3,3,,24,50,69,,3,,NE,,,,,,Z135712,12/06/2018,04/06/2016,S,2,20/06/2018,AFD3574,AFD3575,AFD3576,,,,,,,,,12.18,,12.19,,11.82,,,,,,,,,,,,,,,,,
6563,2018,313,YAR,GRETI,1,7,,4,,,26,,,0,,NE,,,,,,V144569,14/05/2018,04/12/2016,I,3,28/05/2018,VZ93427,VZ93428,VZ93429,VZ93430,,,,,,,,14.6,,17.1,,13.4,,15.4,,,,,,,,,,,,,,,
6564,2018,314,YAR,PIEFL,1,6,5,4,17,31,41,58,,1,,NE,Z765940,04/06/2018,13/06/2016,S,2,Z286302,28/05/2018,07/06/2015,S,4,09/06/2018,AFD3273,AFD3274,AFD3275,AFD3276,AFD3277,,,,,,,14.5,,13.3,,10.9,,14.2,,14.2,,,,,,,,,,,,,
6565,2018,317,YAR,PIEFL,1,6,6,6,,24,38,57,,0,,NE,AFD3026,03/06/2018,03/06/2018,I,1,S845805,16/05/2018,16/05/2018,I,1,08/06/2018,AFD3198,AFD3199,AFD3200,AFD3401,AFD3402,AFD3403,,,,,,14.3,,14.37,,13.56,,13.91,,14.48,,13.57,,,,,,,,,,,
6566,2018,318,YAR,BLUTI,1,10,,7,,,22,44,,0,,NE,,,,,,V144757,07/05/2018,15/10/2017,I,3,29/05/2018,S845865,S845866,S845867,S845868,S845869,S845870,S845871,S845872,S845873,S845874,,10.2,,9.3,,9.9,,10.2,,10.3,,10.6,,9.7,,10.8,,10.2,,9.9,,,
6567,2018,319,YAR,PIEFL,1,7,,6,14,20.5,35,55,,0,,NE,AFD3041,05/06/2018,05/06/2018,I,1,Z097891,29/05/2018,07/06/2016,S,2,06/06/2018,AFD3391,AFD3392,AFD3393,AFD3394,AFD3395,AFD3396,,,,,,12.37,,13.55,,12.87,,12.76,,14.27,,13.88,,,,,,,,,,,
6568,2018,321,YAR,PIEFL,1,7,7,7,19.5,27.5,38,57,,0,,NE,AAA8542,03/06/2018,15/06/2017,R,1,S845806,16/05/2018,16/05/2018,I,1,08/06/2018,AFD3404,AFD3405,AFD3406,AFD3407,AFD3408,AFD3409,AFD3410,,,,,12.71,,10.99,,10.79,,12.89,,12.05,,11.85,,13.31,,,,,,,,,
6569,2018,322,YAR,PIEFL,1,7,,6,12.5,24,38,57,,0,,NE,S845474,03/06/2018,08/06/2017,S,2,D061293,16/05/2018,07/06/2013,S,4,08/06/2018,AFD3191,AFD3192,AFD3193,AFD3194,AFD3195,AFD3196,AFD3197,,,,,13.67,,13,,13.21,,12.56,,13.45,,10.64,,13.13,,,,,,,,,
6570,2018,323,YAR,GRETI,1,9,0,0,,,23,,,9,,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6571,2018,326,YAR,BLUTI,1,9,,7,,,28,50,,2,,NE,,,,,,S845943,14/05/2018,14/05/2018,I,1,04/06/2018,AFD3326,AFD3327,AFD3328,AFD3329,AFD3330,AFD3331,AFD3332,,,,,12.64,,10.94,,11.19,,10.86,,10.71,,10.15,,10.07,,,,,,,,,
6572,2018,330,YAR,BLUTI,1,10,,0,,,27,50,,0,,JD,,,,,,S845944,14/05/2018,14/05/2018,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6573,2018,331,YAR,PIEFL,1,7,,4,25,31,39,58,,0,,NE,,,,,,Z590808,04/06/2018,10/06/2016,S,2,09/06/2018,AFD3479,AFD3480,AFD3481,AFD3482,,,,,,,,13.49,,13.52,,14.18,,13.29,,,,,,,,,,,,,,,
